InvoiceDetails_ID,UploadedDate,FileID,Batch_Seq,OrganisationLevelId,UserId,IsDuplicate,DupStatus_Update,DupStatus_Remarks,ActionTaken,RootCause,ExcelRowNo,fldInvoiceNo,fldInvoiceDate,fldInvoiceAmount,fldPO_VocherNo,fldVendorNo,fldDueDate,fldPaymentDate,fldDocumentNo,fldUnit,fldAuthorizedBy,fldVendorName,fldRemittance,fldCloseStatus,fldImageFileNo,fldChequeNo,fldTransactions,fldBatchNo,fldGoodsAmountBase,fldVATTotalBase,fldTransTotalBase,fldOutstandingBase,DupRules,CreatedOn,ModifiedOn,IsCompleted,IsYank,YankUser,ManuallyMovedToHist,WithinFileDuplicate,InvoiceDetails_Temp_ID,AuditedBy,AuditedOn
16674902,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1752,SIUK37046,11/18/2023,105.42,5300222771,144851,NULL,7/18/2024,6102136226,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705901,NULL,NULL
16674903,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1753,SIUK36956,11/18/2023,105.42,5300222731,144851,NULL,7/18/2024,6102136227,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705902,NULL,NULL
16674904,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1754,SIUK36897,11/18/2023,105.42,5300224524,144851,NULL,7/18/2024,6102136228,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705903,NULL,NULL
16674905,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1755,SIUK36618,11/17/2023,48.24,5300218544,144851,NULL,7/18/2024,6102136229,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705904,NULL,NULL
16674906,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1756,SIUK32128,10/11/2023,48.24,5300185575,144851,NULL,7/18/2024,6102136230,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705905,NULL,NULL
16674907,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1757,SIUK37220,11/18/2023,57.18,5300223441,144851,NULL,7/18/2024,6102136231,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705906,NULL,NULL
16674908,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1758,SIUK37162,11/18/2023,105.42,5300223158,144851,NULL,7/18/2024,6102136232,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705907,NULL,NULL
16674909,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1759,SIUK36604,11/17/2023,48.24,5300217188,144851,NULL,7/18/2024,6102136233,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705908,NULL,NULL
16674910,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1760,SIUK36593,11/17/2023,48.24,5300223449,144851,NULL,7/18/2024,6102136234,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705909,NULL,NULL
16674911,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1761,SIUK68576,3/25/2024,48.24,5300350001,144851,NULL,7/18/2024,6102136235,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705910,NULL,NULL
16674912,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1762,SIUK36534,11/16/2023,121.83,5300224232,144851,NULL,7/18/2024,6102136236,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705911,NULL,NULL
16674913,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1763,SIUK36398,11/16/2023,48.24,5300227237,144851,NULL,7/18/2024,6102136237,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705912,NULL,NULL
16674914,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1764,SIUK68520,3/25/2024,60.3,5300349979,144851,NULL,7/18/2024,6102136238,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705913,NULL,NULL
16674915,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1765,SIUK68496,3/25/2024,104.01,5300350287,144851,NULL,7/18/2024,6102136239,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705914,NULL,NULL
16674916,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1766,SIUK37166,11/18/2023,105.42,5300223760,144851,NULL,7/18/2024,6102136240,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705915,NULL,NULL
16674917,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1767,SIUK37052,11/18/2023,105.42,5300222597,144851,NULL,7/18/2024,6102136241,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705916,NULL,NULL
16674918,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1768,SIUK36976,11/18/2023,105.42,5300222357,144851,NULL,7/18/2024,6102136242,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705917,NULL,NULL
16674919,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1769,SIUK36960,11/18/2023,105.42,5300222915,144851,NULL,7/18/2024,6102136243,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705918,NULL,NULL
16674920,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1770,SIUK36944,11/18/2023,105.42,5300222963,144851,NULL,7/18/2024,6102136244,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705919,NULL,NULL
16674921,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1771,SIUK68565,3/25/2024,107.42,5300349971,144851,NULL,7/18/2024,6102136245,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705920,NULL,NULL
16674922,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1772,SIUK68532,3/25/2024,24.12,5300349061,144851,NULL,7/18/2024,6102136246,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705921,NULL,NULL
16674923,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1773,SIUK36343,11/16/2023,121.83,5300228030,144851,NULL,7/18/2024,6102136247,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705922,NULL,NULL
16674924,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1774,SIUK36032,11/14/2023,48.24,5300215075,144851,NULL,7/18/2024,6102136248,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705923,NULL,NULL
16674925,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1775,SIUK38237,11/19/2023,48.24,5300225265,144851,NULL,7/18/2024,6102136249,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705924,NULL,NULL
16674926,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1776,SIUK36580,11/17/2023,48.24,5300222545,144851,NULL,7/18/2024,6102136250,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705925,NULL,NULL
16674927,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1777,SIUK36477,11/16/2023,81.3,5300225751,144851,NULL,7/18/2024,6102136251,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705926,NULL,NULL
16674928,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1778,SIUK38185,11/19/2023,105.42,5300230783,144851,NULL,7/18/2024,6102136252,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705927,NULL,NULL
16674929,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1779,SIUK68491,3/25/2024,104.01,5300350114,144851,NULL,7/18/2024,6102136253,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705928,NULL,NULL
16674930,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1780,SIUK68459,3/25/2024,360.62,5300349754,144851,NULL,7/18/2024,6102136254,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705929,NULL,NULL
16674931,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1781,SIUK36757,11/17/2023,153.66,5300223507,144851,NULL,7/18/2024,6102136255,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705930,NULL,NULL
16674932,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1782,SIUK68418,3/25/2024,137.6,5300350272,144851,NULL,7/18/2024,6102136256,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705931,NULL,NULL
16674933,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1783,SIUK68439,3/25/2024,360.62,5300350358,144851,NULL,7/18/2024,6102136257,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705932,NULL,NULL
16674934,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1784,SIUK68348,3/25/2024,60.3,5300350111,144851,NULL,7/18/2024,6102136258,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705933,NULL,NULL
16674935,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1785,SIUK68234,3/25/2024,117.48,5300350253,144851,NULL,7/18/2024,6102136259,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705934,NULL,NULL
16674936,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1786,SIUK36392,11/16/2023,48.24,5300227496,144851,NULL,7/18/2024,6102136260,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705935,NULL,NULL
16674937,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1787,SIUK68538,3/25/2024,162.6,5300350186,144851,NULL,7/18/2024,6102136261,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705936,NULL,NULL
16674938,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1788,SIUK36289,11/16/2023,105.42,5300225842,144851,NULL,7/18/2024,6102136262,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705937,NULL,NULL
16674939,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1789,SIUK36325,11/16/2023,48.24,5300218285,144851,NULL,7/18/2024,6102136263,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705938,NULL,NULL
16674940,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1790,SIUK35977,11/14/2023,48.24,5300214028,144851,NULL,7/18/2024,6102136264,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705939,NULL,NULL
16674941,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1791,SIUK37938,11/19/2023,162.6,5300227205,144851,NULL,7/18/2024,6102136265,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705940,NULL,NULL
16674942,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1792,SIUK68497,3/25/2024,60.3,5300350208,144851,NULL,7/18/2024,6102136266,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705941,NULL,NULL
16674943,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1793,SIUK68428,3/25/2024,24.12,5300350390,144851,NULL,7/18/2024,6102136267,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705942,NULL,NULL
16674944,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1794,SIUK68420,3/25/2024,137.6,5300349881,144851,NULL,7/18/2024,6102136268,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705943,NULL,NULL
16674945,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1795,SIUK68355,3/25/2024,232.32,5300350386,144851,NULL,7/18/2024,6102136269,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705944,NULL,NULL
16674946,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1796,SIUK68498,3/25/2024,60.3,5300349970,144851,NULL,7/18/2024,6102136270,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705945,NULL,NULL
16674947,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1797,SIUK37634,11/19/2023,105.42,5300225572,144851,NULL,7/18/2024,6102136271,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705946,NULL,NULL
16674948,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1798,SIUK37522,11/19/2023,153.66,5300223728,144851,NULL,7/18/2024,6102136272,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705947,NULL,NULL
16674949,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1799,SIUK37458,11/19/2023,105.42,5300224818,144851,NULL,7/18/2024,6102136273,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705948,NULL,NULL
16674950,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1800,SIUK68449,3/25/2024,104.01,5300349982,144851,NULL,7/18/2024,6102136274,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705949,NULL,NULL
16674951,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1801,SIUK68412,3/25/2024,24.12,5300350122,144851,NULL,7/18/2024,6102136275,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705950,NULL,NULL
16674952,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1802,SIUK68338,3/25/2024,137.6,5300350019,144851,NULL,7/18/2024,6102136276,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705951,NULL,NULL
16674953,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1803,SIUK68317,3/25/2024,360.62,5300348649,144851,NULL,7/18/2024,6102136277,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705952,NULL,NULL
16674954,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1804,SIUK68276,3/25/2024,24.12,5300349096,144851,NULL,7/18/2024,6102136278,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705953,NULL,NULL
16674955,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1805,SIUK68142,3/25/2024,264.39,5300350168,144851,NULL,7/18/2024,6102136279,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705954,NULL,NULL
16674956,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1806,SIUK68477,3/25/2024,104.01,5300349858,144851,NULL,7/18/2024,6102136280,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705955,NULL,NULL
16674957,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1807,SIUK68465,3/25/2024,36.18,5300350047,144851,NULL,7/18/2024,6102136281,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705956,NULL,NULL
16674958,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1808,SIUK36345,11/16/2023,105.42,5300227991,144851,NULL,7/18/2024,6102136282,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705957,NULL,NULL
16674959,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1809,SIUK36013,11/14/2023,144.72,5300214529,144851,NULL,7/18/2024,6102136283,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705958,NULL,NULL
16674960,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1810,SIUK68361,3/25/2024,232.32,5300350332,144851,NULL,7/18/2024,6102136284,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705959,NULL,NULL
16674961,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1811,SIUK68351,3/25/2024,137.6,5300350065,144851,NULL,7/18/2024,6102136285,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705960,NULL,NULL
16674962,00:00.0,11741,10081,2,42,N,NULL,NULL,NULL,NULL,1812,SIUK68332,3/25/2024,232.32,5300350140,144851,NULL,7/18/2024,6102136286,P1A-9224,VH,JDM DISTRIBUT,NULL,GB,NULL,P1A-900,GBP,NULL,NULL,NULL,NULL,NULL,Rule-1Rule-2Rule-3Rule-4Rule-5Rule-6,48:10.8,48:10.8,NULL,NULL,NULL,NULL,NULL,22705961,NULL,NULL
