fldVendorNo,fldInvoiceDate,fldInvoiceAmount,fldVendorName,fldTransactions,RollingMean,RollingStd,Deviation,Anomaly_SVM,Anomaly_SVM_Label,Currency_Anomaly,Vendor_Name_Anomaly,Currency Anomaly
382043,2024-07-13,5433.6,PROCTER AND GAMBLE UK,GBP,74591.12666666666,122861.57276996957,-69157.52666666666,1,Normal,Currency Anomaly,Normal,
382043,2024-07-13,38190.1,PROCTER AND GAMBLE UK,GBP,15172.913333333332,20011.83433007892,23017.18666666667,1,Normal,Currency Anomaly,Normal,
382043,2024-07-13,196559.14,PROCTER AND GAMBLE UK,GBP,80060.94666666667,102211.14841596552,116498.19333333334,1,Normal,Currency Anomaly,Normal,
382043,2024-07-13,2058.0,PROCTER AND GAMBLE UK,GBP,78935.74666666667,103454.47867075901,-76877.74666666667,1,Normal,Currency Anomaly,Normal,
382043,2024-07-13,11350.37,PROCTER AND GAMBLE UK,GBP,69989.17,109711.23467724214,-58638.799999999996,1,Normal,Currency Anomaly,Normal,
382043,2024-07-13,167220.59,PROCTER AND GAMBLE UK,GBP,60209.65333333333,92790.58389600868,107010.93666666668,-1,Anomaly,Currency Anomaly,Normal,
382043,2024-07-13,77922.94,PROCTER AND GAMBLE UK,GBP,85497.96666666666,78210.72268214013,-7575.026666666658,1,Normal,Currency Anomaly,Normal,
382043,2024-07-13,217310.14,PROCTER AND GAMBLE UK,GBP,154151.22333333336,70606.68622560354,63158.91666666666,1,Normal,Currency Anomaly,Normal,
382043,2024-07-13,284556.1,PROCTER AND GAMBLE UK,GBP,193263.06000000003,105394.55510267691,91293.03999999995,-1,Anomaly,Currency Anomaly,Normal,
382043,2024-07-13,5724.28,PROCTER AND GAMBLE UK,GBP,169196.84,145509.3233741247,-163472.56,-1,Anomaly,Currency Anomaly,Normal,
382043,2024-07-13,17301.11,PROCTER AND GAMBLE UK,GBP,102527.16333333333,157747.91943544048,-85226.05333333333,1,Normal,Currency Anomaly,Normal,
382043,2024-07-13,7079.9,PROCTER AND GAMBLE UK,GBP,10035.096666666666,6328.952418545744,-2955.1966666666667,1,Normal,Currency Anomaly,Normal,
382043,2024-07-13,7370.5,PROCTER AND GAMBLE UK,GBP,10583.836666666668,5819.143654010963,-3213.336666666668,1,Normal,Currency Anomaly,Normal,
382043,2024-07-13,1567.72,PROCTER AND GAMBLE UK,GBP,5339.373333333333,3269.577761747788,-3771.6533333333327,1,Normal,Currency Anomaly,Normal,
382043,2024-07-13,29353.22,PROCTER AND GAMBLE UK,GBP,12763.813333333334,14656.888281491274,16589.40666666667,1,Normal,Currency Anomaly,Normal,
382043,2024-07-13,18305.28,PROCTER AND GAMBLE UK,GBP,16408.74,13989.50144005079,1896.5399999999972,1,Normal,Currency Anomaly,Normal,
382043,2024-07-18,2244.02,PROCTER AND GAMBLE UK,GBP,16634.173333333332,13631.640740516767,-14390.153333333332,1,Normal,Currency Anomaly,Normal,
382043,2024-07-18,1969.8,PROCTER AND GAMBLE UK,GBP,7506.366666666666,9353.1382988661,-5536.566666666666,1,Normal,Currency Anomaly,Normal,
382043,2024-07-18,62.21,PROCTER AND GAMBLE UK,GBP,1425.3433333333332,1188.4437367479566,-1363.1333333333332,1,Normal,Currency Anomaly,Normal,
382043,2024-07-18,28362.02,PROCTER AND GAMBLE UK,GBP,10131.343333333332,15817.013109162426,18230.676666666666,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,13.22,CLAIRDELUNE,GBP,9.07,5.868986283848345,4.15,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,7.686666666666667,4.792007234273894,-2.7666666666666675,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,7.6866666666666665,4.792007234273894,-2.7666666666666666,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,4.92,0.0,0.0,-1,Anomaly,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,4.92,0.0,0.0,-1,Anomaly,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,4.92,0.0,0.0,-1,Anomaly,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,4.92,0.0,0.0,-1,Anomaly,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,4.92,0.0,0.0,-1,Anomaly,Currency Anomaly,Normal,
389668,2024-07-09,7.08,CLAIRDELUNE,GBP,5.640000000000001,1.2470765814495919,1.4399999999999995,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,8.3,CLAIRDELUNE,GBP,6.766666666666667,1.711646380924908,1.533333333333334,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,18.14,CLAIRDELUNE,GBP,11.173333333333334,6.064069040943823,6.966666666666667,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,10.453333333333335,6.868022519862128,-5.533333333333335,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,9.326666666666666,7.632570558686853,-4.406666666666666,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,4.92,0.0,0.0,-1,Anomaly,Currency Anomaly,Normal,
389668,2024-07-09,12.82,CLAIRDELUNE,GBP,7.553333333333334,4.561067126598043,5.266666666666667,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,57.54,CLAIRDELUNE,GBP,25.093333333333334,28.37590762131378,32.446666666666665,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,13.22,CLAIRDELUNE,GBP,27.86,25.704412072638426,-14.639999999999999,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,25.226666666666663,28.29021267741431,-20.306666666666665,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,7.686666666666667,4.792007234273902,-2.7666666666666675,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,4.92,0.0,0.0,-1,Anomaly,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,4.92,0.0,0.0,-1,Anomaly,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,4.92,0.0,0.0,-1,Anomaly,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,4.92,0.0,0.0,-1,Anomaly,Currency Anomaly,Normal,
389668,2024-07-09,8.3,CLAIRDELUNE,GBP,6.046666666666667,1.9514439098609555,2.253333333333334,1,Normal,Currency Anomaly,Normal,
389668,2024-07-09,4.92,CLAIRDELUNE,GBP,6.046666666666667,1.9514439098609555,-1.126666666666667,1,Normal,Currency Anomaly,Normal,
389803,2024-07-18,21.0,TUTTI FRUTTI,GBP,83.63,88.57219541142693,-62.629999999999995,1,Normal,Currency Anomaly,Normal,
391042,2024-07-18,139.97,COSATTO LTD,GBP,6985.21,9680.631245698805,-6845.24,1,Normal,Currency Anomaly,Normal,
393142,2024-07-08,448.06,ALLISONBABY,GBP,270.43,251.20675508433288,177.63,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,29.42,ALLISONBABY,GBP,190.09333333333333,225.64209920432253,-160.67333333333335,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,29.42,ALLISONBABY,GBP,168.96666666666667,241.70191669354492,-139.54666666666668,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,102.31,ALLISONBABY,GBP,53.71666666666667,42.0830611212318,48.593333333333334,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,122.82,ALLISONBABY,GBP,84.85000000000001,49.08695040435895,37.969999999999985,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,167.83,ALLISONBABYS,GBP,130.98666666666668,33.51474948934166,36.843333333333334,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,29.42,ALLISONBABIES,GBP,106.69,70.60074149752249,-77.27,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,62.48,ALLISONBABY,GBP,86.57666666666667,72.28290969055776,-24.09666666666667,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,62.48,ALLYSONBABY,GBP,51.46,19.087199899408944,11.019999999999996,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,29.42,ALLISONBABY,GBP,51.46,19.087199899408944,-22.04,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,123.04,ALLISONBABY,GBP,71.64666666666666,47.478383853426706,51.393333333333345,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,122.82,ALLISONBABY,GBP,91.75999999999999,53.98813573369612,31.060000000000002,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,51.27,ALLISONBABY,GBP,99.04333333333334,41.37306652078534,-47.77333333333333,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,123.04,ALLISONBABY,GBP,99.04333333333334,41.37306652078534,23.99666666666667,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,136.49,ALLISONBABY,GBP,103.60000000000001,45.815360961144854,32.89,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,51.47,ALLISONBABY,GBP,103.66666666666667,45.70114477049049,-52.19666666666667,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,272.98,ALLISONBABY,GBP,153.64666666666668,111.74718534859538,119.33333333333334,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,59.78,ALLISONBABY,GBP,128.07666666666668,125.55873539237854,-68.29666666666668,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,113.4,ALLISONBABY,GBP,148.72,110.90169881476116,-35.31999999999999,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,62.48,ALLISONBABY,GBP,78.55333333333331,30.208279218342298,-16.073333333333316,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,92.8,ALLISONBABY,GBP,89.55999999999999,25.614152338111783,3.240000000000009,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,89.3,ALLISONBABY,GBP,81.52666666666664,16.58746916600995,7.773333333333355,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,89.3,ALLISONBABY,GBP,90.46666666666665,2.020725942163004,-1.1666666666666572,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,89.3,ALLISONBABY,GBP,89.3,0.0,0.0,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,69.68,ALLISONBABY,GBP,82.75999999999998,11.327612281500336,-13.07999999999997,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,167.83,ALLISONBABY,GBP,108.93666666666665,51.93798834507677,58.89333333333336,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,167.83,ALLISONBABY,GBP,135.11333333333332,56.66692892096174,32.7166666666667,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,89.3,ALLISONBABY,GBP,141.65333333333334,45.33931663946127,-52.35333333333334,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,89.3,ALLISONBABY,GBP,115.47666666666665,45.339316639461266,-26.176666666666648,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,89.3,ALLISONBABY,GBP,89.3,0.0,0.0,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,95.55,ALLISONBABY,GBP,91.38333333333333,3.6084391824344113,4.166666666666671,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,61.47,ALLISONBABY,GBP,82.10666666666665,18.143032638821097,-20.636666666666656,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,47.8,ALLISONBABY,GBP,68.27333333333333,24.59125115428915,-20.47333333333333,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,89.3,ALLISONBABY,GBP,66.18999999999998,21.148789563471333,23.110000000000014,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,95.55,ALLISONBABY,GBP,77.55,25.953082668538514,18.0,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,95.55,ALLISONBABY,GBP,93.46666666666665,3.6084391824343407,2.083333333333343,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,95.55,ALLISONBABY,GBP,95.55,0.0,0.0,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,95.55,ALLISONBABY,GBP,95.55,0.0,0.0,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,191.1,ALLISONBABY,GBP,127.39999999999998,55.165818221068676,63.70000000000002,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,122.93,ALLISONBABY,GBP,136.52666666666664,49.20470133364622,-13.596666666666636,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,89.3,ALLISONBABY,GBP,134.44333333333333,51.867404343511595,-45.14333333333333,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,95.55,ALLISONBABY,GBP,102.59333333333332,17.8871639264956,-7.043333333333322,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,95.55,ALLISONBABY,GBP,93.46666666666665,3.6084391824340494,2.083333333333343,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,95.55,ALLISONBABY,GBP,95.55,0.0,0.0,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,95.55,ALLISONBABY,GBP,95.55,0.0,0.0,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,248.06,ALLISONBABY,GBP,146.38666666666666,88.05168955410977,101.67333333333335,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,136.71,ALLISONBABY,GBP,160.10666666666668,78.90106484283544,-23.396666666666675,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,110.25,ALLISONBABY,GBP,165.00666666666666,73.13292714867444,-54.75666666666666,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,95.55,ALLISONBABY,GBP,114.17,20.858120720716705,-18.620000000000005,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,191.1,ALLISONBABY,GBP,132.29999999999998,51.4499999999999,58.80000000000001,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,95.55,ALLISONBABY,GBP,127.39999999999999,55.165818221068655,-31.849999999999994,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,110.25,ALLISONBABY,GBP,132.29999999999998,51.4499999999999,-22.049999999999983,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,122.22,ALLISONBABY,GBP,109.34000000000002,13.35826710318339,12.879999999999981,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,55.13,ALLISONBABY,GBP,95.86666666666667,35.783057909202306,-40.73666666666667,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,109.2,ALLISONBABY,GBP,95.51666666666667,35.576568599758545,13.683333333333337,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,95.55,ALLISONBABY,GBP,86.62666666666668,28.117799226349963,8.923333333333318,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,117.64,ALLISONBABY,GBP,107.46333333333332,11.146929323061345,10.176666666666677,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,55.13,ALLISONBABY,GBP,89.44000000000001,31.699749210364324,-34.31000000000001,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,71.66,ALLISONBABY,GBP,81.47666666666667,32.39058865370198,-9.816666666666677,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,117.64,ALLISONBABY,GBP,81.47666666666667,32.39058865370198,36.16333333333333,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,122.22,ALLISONBABY,GBP,103.84000000000002,27.96262505559863,18.37999999999998,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,110.25,ALLISONBABY,GBP,116.70333333333333,6.039721295997374,-6.453333333333333,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,117.64,ALLISONBABY,GBP,116.70333333333333,6.039721295997374,0.9366666666666674,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,110.25,ALLISONBABY,GBP,112.71333333333332,4.266618489310309,-2.463333333333324,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,117.64,ALLISONBABY,GBP,115.17666666666668,4.26661848931028,2.463333333333324,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,61.47,ALLISONBABY,GBP,96.45333333333333,30.520947451436136,-34.983333333333334,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,55.13,ALLISONBABY,GBP,78.08000000000001,34.40630901448155,-22.95000000000001,1,Normal,Currency Anomaly,Normal,
393142,2024-07-09,55.13,ALLISONBABY,GBP,57.24333333333334,3.6604007066616484,-2.113333333333337,1,Normal,Currency Anomaly,Normal,
393142,2024-07-18,19.34,ALLISONBABY,GBP,43.20000000000001,20.663366134296627,-23.86000000000001,1,Normal,Currency Anomaly,Normal,
393142,2024-07-18,62.48,ALLISONBABY,GBP,45.65000000000001,23.07959488379284,16.829999999999984,1,Normal,Currency Anomaly,Normal,
393711,2024-07-09,1783.92,GREEN SHEEP GROUP LIMITED,GBP,9316.369999999999,10652.492947897219,-7532.449999999999,1,Normal,Currency Anomaly,Normal,
397091,2024-07-09,244080.0,MARQUE OF BRANDS LIMITED,GBP,220066.85,33959.72240529948,24013.149999999994,-1,Anomaly,Currency Anomaly,Normal,
397091,2024-07-09,3517.2,MARQUE OF BRANDS LIMITED,GBP,147883.63333333333,127310.17900373612,-144366.43333333332,-1,Anomaly,Currency Anomaly,Normal,
397091,2024-07-09,97865.26,MARQUE OF BRANDS LIMITED,GBP,115154.15333333332,121209.71314411456,-17288.893333333326,-1,Anomaly,Currency Anomaly,Normal,
397091,2024-07-18,163378.08,MARQUE OF BRANDS LIMITED,GBP,88253.51333333332,80362.70586585383,75124.56666666667,1,Normal,Currency Anomaly,Normal,
397091,2024-07-18,203400.0,MARQUE OF BRANDS LIMITED,GBP,154881.1133333333,53277.98953243014,48518.88666666669,-1,Anomaly,Currency Anomaly,Normal,
399043,2024-07-09,451.42,ICKLEBUBBA,GBP,230.49,312.4422023350879,220.93,1,Normal,Currency Anomaly,Normal,
399043,2024-07-09,451.42,ICKLEBUBBA,GBP,304.1333333333334,255.10798994412806,147.28666666666663,1,Normal,Currency Anomaly,Normal,
399043,2024-07-09,348.08,ICKLEBUBBA,GBP,416.97333333333336,59.66337681805604,-68.89333333333337,1,Normal,Currency Anomaly,Normal,
399043,2024-07-09,13.24,ICKLEBUBBA,GBP,270.91333333333336,229.05555861697252,-257.67333333333335,1,Normal,Currency Anomaly,Normal,
399043,2024-07-09,9.56,ICKLEBUBBA,GBP,123.62666666666667,194.3909970480457,-114.06666666666666,1,Normal,Currency Anomaly,Normal,
399043,2024-07-09,26.48,ICKLEBUBBA,GBP,16.426666666666666,8.89874897574407,10.053333333333335,1,Normal,Currency Anomaly,Normal,
399043,2024-07-09,451.42,ICKLEBUBBA,GBP,162.48666666666668,250.36658110325612,288.93333333333334,1,Normal,Currency Anomaly,Normal,
399043,2024-07-18,7.2,ICKLEBUBBA,GBP,161.70000000000002,251.09000059739535,-154.50000000000003,1,Normal,Currency Anomaly,Normal,
412120,2024-07-09,38270.88,SA DESIGNER PARFUMS LIMITED,GBP,37912.61,506.6702929914068,358.2699999999968,1,Normal,Currency Anomaly,Normal,
412120,2024-07-09,20618.5,SA DESIGNER PARFUMS LIMITED,GBP,32147.906666666666,9991.184662337762,-11529.406666666666,1,Normal,Currency Anomaly,Normal,
412120,2024-07-09,7102.08,SA DESIGNER PARFUMS LIMITED,GBP,21997.153333333332,15630.068365817642,-14895.073333333332,1,Normal,Currency Anomaly,Normal,
414840,2024-07-09,15404.69,ESSITY UK LIMITED,GBP,30313.870000000003,21084.764559861702,-14909.180000000002,1,Normal,Currency Anomaly,Normal,
416304,2024-07-09,46193.18,COCA COLA EUROPEAN PARTNERS GR,GBP,28714.525,24718.550953040307,17478.655,1,Normal,Currency Anomaly,Normal,
454508,2024-07-09,1008.0,THORNTON & ROSS LIMITED,GBP,1021.5,19.091883092036785,-13.5,1,Normal,Currency Anomaly,Normal,
454508,2024-07-09,10491.84,THORNTON & ROSS LIMITED,GBP,4178.28,5467.7200143387,6313.56,1,Normal,Currency Anomaly,Normal,
454508,2024-07-09,1506.96,THORNTON & ROSS LIMITED,GBP,4335.599999999999,5337.2941153359725,-2828.6399999999994,1,Normal,Currency Anomaly,Normal,
454508,2024-07-09,13724.64,THORNTON & ROSS LIMITED,GBP,8574.48,6330.491937661716,5150.16,1,Normal,Currency Anomaly,Normal,
454508,2024-07-09,949.54,THORNTON & ROSS LIMITED,GBP,5393.713333333333,7220.175455495062,-4444.173333333333,1,Normal,Currency Anomaly,Normal,
454508,2024-07-09,1201.97,THORNTON & ROSS LIMITED,GBP,5292.05,7303.927765750424,-4090.08,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,583.2,ALLOGA UK LIMITED,GBP,1350.6799999999998,1085.3806248501028,-767.4799999999998,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,1444.61,ALLOGA UK LIMITED,GBP,1381.9899999999998,769.393591538167,62.62000000000012,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,41212.8,ALLOGA UK LIMITED,GBP,14413.536666666667,23212.838973379225,26799.263333333336,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,340.2,ALLOGA UK LIMITED,GBP,14332.536666666667,23285.539461520606,-13992.336666666666,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,83376.0,ALLOGA UK LIMITED,GBP,41643.0,41519.571583049845,41733.0,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,1051.08,ALLOGA UK LIMITED,GBP,28255.76,47736.851392156146,-27204.68,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,3983.4,ALLOGA UK LIMITED,GBP,29470.16,46706.84440983784,-25486.76,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,6884.56,ALLOGA UK LIMITED,GBP,3973.013333333334,2916.7538702697634,2911.5466666666666,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,858.82,ALLOGA UK LIMITED,GBP,3908.9266666666667,3013.560244118847,-3050.1066666666666,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,761.4,ALLOGA UK LIMITED,GBP,2834.9266666666667,3507.4235935988186,-2073.5266666666666,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,18201.74,ALLOGA UK LIMITED,GBP,6607.32,10041.18040951363,11594.420000000002,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,28133.57,ALLOGA UK LIMITED,GBP,15698.903333333335,13856.661436371805,12434.666666666664,1,Normal,Currency Anomaly,Normal,
465372,2024-07-09,2534.4,ALLOGA UK LIMITED,GBP,16289.903333333334,12906.227789413666,-13755.503333333334,1,Normal,Currency Anomaly,Normal,
465496,2024-07-09,41822.6,NUTRICIA LIMITED,GBP,68878.125,38262.290392124334,-27055.525,1,Normal,Currency Anomaly,Normal,
466360,2024-07-17,36.48,UNITED DRUG WHOLESALE LIMITED,EUR,60.635000000000005,34.160328599122124,-24.15500000000001,1,Normal,Currency Anomaly,Normal,
466360,2024-07-17,1578.95,UNITED DRUG WHOLESALE LIMITED,EUR,566.74,876.9323104436282,1012.21,1,Normal,Currency Anomaly,Normal,
466360,2024-07-17,4.78,UNITED DRUG WHOLESALE LIMITED,EUR,540.07,899.836075793808,-535.2900000000001,1,Normal,Currency Anomaly,Normal,
466360,2024-07-17,21.48,UNITED DRUG WHOLESALE LIMITED,EUR,535.07,904.0651598751055,-513.59,1,Normal,Currency Anomaly,Normal,
466360,2024-07-17,89.97,UNITED DRUG WHOLESALE LIMITED,EUR,38.74333333333333,45.14256343334014,51.22666666666667,1,Normal,Currency Anomaly,Normal,
466360,2024-07-17,111.83,UNITED DRUG WHOLESALE LIMITED,EUR,74.42666666666666,47.137851386472285,37.403333333333336,1,Normal,Currency Anomaly,Normal,
466360,2024-07-17,54.8,UNITED DRUG WHOLESALE LIMITED,EUR,85.53333333333335,28.77269944466716,-30.73333333333335,1,Normal,Currency Anomaly,Normal,
466360,2024-07-17,6.84,UNITED DRUG WHOLESALE LIMITED,EUR,57.82333333333332,52.56025526320381,-50.98333333333332,1,Normal,Currency Anomaly,Normal,
