Internal Reference,Invoice Number,Supplier Name,Supplier Reference,Invoice Date,Posting Date,Due Date,Payment Date,Gross Amount,VAT Amount,Gross Amount_standardized,VAT Amount_standardized,Currency Code_CAD,Currency Code_EUR,Currency Code_GBP,Currency Code_JPY,Currency Code_USD,Debit/Credit_Dr
416462062,IN385116,Artic Apples Co.,V_AR001,2024-07-12,2024-07-19,2024-09-01,2024-09-14,4820.5,964.1,0.0556529104097216,0.05565293645279777,False,False,True,False,False,True
128450181,IN444846,Sunny Solutions Ltd.,V_SU001,2024-01-12,2024-01-15,2024-03-12,2024-03-30,1929.94,385.99,-0.381076743375283,-0.38107522508510605,False,False,False,False,False,True
673974034,IN105416,Velocity Ventures,V_VE001,2023-12-19,2023-12-26,2024-01-23,2024-02-16,1674.28,334.86,-0.41970396553523626,-0.419700938010731,False,False,False,False,True,True
866496586,IN154828,Sunny Solutions Ltd.,V_SU001,2024-01-21,2024-01-27,2024-03-01,2024-03-12,9082.75,1816.55,0.6996288067222479,0.6996288602440937,False,False,False,False,False,True
287108307,IN951557,Velocity Ventures,V_VE001,2023-12-24,2024-01-01,2024-01-18,2024-02-06,4202.37,840.47,-0.037739269961599174,-0.03774226966875531,False,False,False,False,True,True
587321175,IN509792,Global Tech Solutions,V_GL001,2024-06-24,2024-06-30,2024-08-04,2024-08-17,3676.61,735.32,-0.11717542862082228,-0.11717692083498765,False,True,False,False,False,True
637037530,IN130002,Blue Banana Inc.,V_BL001,2024-06-01,2024-06-06,2024-07-02,2024-07-31,1981.06,396.21,-0.37335311200230015,-0.37335461514769386,False,False,False,False,True,True
199621991,IN949475,Global Tech Solutions,V_GL001,2024-04-20,2024-04-28,2024-05-18,,9422.05,1884.41,0.7508930501661659,0.7508931058754825,False,True,False,False,False,True
385581670,IN793790,Eco Electronics,V_EC001,2024-07-25,2024-08-09,2024-08-20,,-8942.55,-1788.51,-2.023782237632771,-2.0237823003202204,False,False,False,True,False,False
198174309,IN817028,Global Tech Solutions,V_GL001,2024-04-08,2024-04-20,2024-05-17,2024-06-02,-1258.52,-251.7,-0.8628155870274944,-0.862812578410781,False,True,False,False,False,False
152565091,IN841907,Sunny Solutions Ltd._M,V_SU001,2024-03-11,2024-03-15,2024-03-31,2024-04-05,3189.22,637.84,-0.19081433110278895,-0.19081733734173356,False,False,False,False,False,True
923834191,IN706649,Global Tech Solutions,V_GL001,2024-04-16,2024-04-27,2024-05-22,2024-05-26,4871.26,974.25,0.06332215001247225,0.06332066550022769,False,True,False,False,False,True
405329911,IN781952,Purple Plumbers Limited,V_PU001,2024-06-19,2024-06-25,2024-08-05,2024-08-30,4482.36,896.47,0.004563929336551827,0.004562442317065063,False,False,False,False,True,True
627266488,IN119804,Sunny Solutions Ltd.,V_SU001,2024-05-23,2024-06-04,2024-07-01,2024-07-11,8809.61,1761.92,0.6583605619410166,0.6583591028193551,False,False,False,False,False,True
224974032,IN696180,Eco Electronics,V_EC001,2024-03-02,2024-03-17,2024-03-26,,4601.51,920.3,0.02256609440092812,0.022564608149602497,False,False,False,True,False,True
605875063,IN812306,Sunny Solutions Ltd.,V_SU001,2024-06-24,2024-07-08,2024-08-17,2024-09-06,1378.75,275.75,-0.46435507624841377,-0.4643550723943353,False,False,False,False,False,True
427323081,IN928518,QuickFix Mechanics,V_QU001,2024-06-18,2024-06-27,2024-08-02,,585.5,117.1,-0.5842058310727228,-0.5842058323327354,True,False,False,False,False,True
815201106,IN302666,Velocity Ventures_Z,V_VE001,2024-10-01,2024-10-06,2024-11-16,2024-12-03,6652.23,1330.45,0.33240579176406343,0.33240885138146375,False,False,False,False,True,True
588646594,IN156673,Eco Electronics,V_EC001,2024-07-28,2024-08-02,2024-09-23,,3012.87,602.57,-0.21745874410407087,-0.21746175147994576,False,False,False,True,False,True
954030599,IN884341,Global Tech Solutions,V_GL001,2024-06-15,2024-06-27,2024-07-14,2024-08-07,887.65,177.53,-0.538554516140274,-0.5385545154523225,False,True,False,False,False,True
951936597,IN135574,Velocity Ventures,V_VE001,2024-11-08,2024-11-16,2024-12-10,,6988.14,1397.63,0.38315784603829445,0.383159396938739,False,False,False,False,True,True
247469863,IN121722,Global Tech Solutions,V_GL001,2024-06-21,2024-07-06,2024-07-28,2024-08-04,7008.11,1401.62,0.3861750784036791,0.3861736076677285,False,True,False,False,False,True
324336902,IN350398,Sunny Solutions Ltd.,V_SU001,2024-02-14,2024-02-27,2024-03-10,2024-03-16,4665.12,933.02,0.03217681802446958,0.032173821300667434,False,False,False,False,False,True
149426746,IN881189,Sunny Solutions Ltd.,V_SU001,2024-08-01,2024-08-05,2024-09-24,2024-10-13,4563.27,912.65,0.016788479696255503,0.01678548231582527,False,False,False,False,False,True
114161216,IN713508,Velocity Ventures,V_VE001,2024-04-12,2024-04-12,2024-04-27,2024-05-21,-7869.17,-1573.83,-1.8616071311552207,-1.8616041651574358,False,False,False,False,True,False
106538479,IN455357,Global Tech Solutions,V_GL001,2024-04-03,2024-04-12,2024-05-12,2024-06-11,7060.82,1412.16,0.3941389400951879,0.39413595881648844,False,True,False,False,False,True
461411787,IN248753,Velocity Ventures,V_VE001,2024-01-07,2024-01-19,2024-03-07,,815.35,163.07,-0.5494781966619224,-0.5494781964400897,False,False,False,False,True,True
693046454,IN119769,QuickFix Mechanics,V_QU001,2024-03-06,2024-03-13,2024-04-10,2024-04-29,1645.77,329.15,-0.42401149156113105,-0.42401450775071375,True,False,False,False,False,True
675568068,IN757487,Velocity Ventures,V_VE001,2024-06-01,2024-06-13,2024-06-25,2024-07-05,1090.28,218.06,-0.5079395039120361,-0.507936480152585,False,False,False,False,True,True
893273328,IN831787,Sunny Solutions Ltd.,V_SU001,2024-09-27,2024-09-28,2024-10-17,2024-10-19,6884.82,1376.96,0.36754740798163177,0.36754442556825845,False,False,False,False,False,True
297860645,IN676790,Artic Apples Co.,V_AR001,2024-03-31,2024-04-02,2024-04-29,2024-04-30,7834.52,1566.9,0.5110359196193833,0.5110329433287357,False,False,True,False,False,True
428923336,IN964151,Velocity Ventures,V_VE001,2024-09-11,2024-09-17,2024-10-28,,8663.44,1732.69,0.636275992344207,0.6362775540453278,False,False,False,False,True,True
626621806,IN959854,Sunny Solutions Ltd.,V_SU001,2024-08-13,2024-08-24,2024-09-05,2024-10-04,6558.7,1311.74,0.3182745076812174,0.31827454493048696,False,False,False,False,False,True
633583988,IN381389,Eco Electronics,V_EC001,2024-09-30,2024-10-05,2024-11-02,,2999.35,599.87,-0.21950145725279405,-0.2195014429506907,False,False,False,False,False,True
846301605,IN207608,Global Tech Solutions,V_GL001,2024-06-18,2024-06-23,2024-07-20,,-4683.0,-936.6,-1.380214279596987,-1.3802143148230734,False,True,False,False,False,False
294471035,IN428839,Sunny Solutions Ltd.,V_SU001,2024-08-05,2024-08-14,2024-09-05,2024-09-16,6917.76,1383.55,0.3725242549578849,0.3725227836394469,True,False,False,False,False,True
101133801,IN222528,Global Tech Solutions,V_GL001,2024-08-14,2024-08-16,2024-09-21,2024-10-16,-3642.23,-728.45,-1.2229661609729765,-1.22296921125435,False,True,False,False,False,False
287262031,IN697941,Velocity Ventures,V_VE001,2024-11-22,2024-11-26,2024-12-14,,210.67,42.13,-0.6408382400620651,-0.6408412655037524,False,False,False,False,True,True
117479296,IN338829,Velocity Ventures,V_VE001,2024-11-17,2024-11-21,2024-12-20,2025-01-11,9114.28,1822.86,0.7043926192650913,0.704395694755353,False,False,False,False,True,True
213949259,IN834296,Eco Electronics,V_EC001,2024-08-08,2024-08-20,2024-10-05,2024-11-02,-802.22,-160.44,-0.7938740182580872,-0.793871006699603,False,False,False,True,False,False
477711544,IN172822,QuickFix Mechanics,V_QU001,2024-07-29,2024-08-01,2024-08-23,,4171.68,834.34,-0.042376168373900465,-0.04237312474863171,True,False,False,False,False,True
741864140,IN825704,Eco Electronics,V_EC001,2024-11-17,2024-11-21,2025-01-07,,5277.67,1055.53,0.1247259259571901,0.1247229331825041,False,False,False,True,False,True
492639146,IN432607,Sunny Solutions Ltd._A,V_SU001,2024-01-01,2024-01-13,2024-01-27,,7467.77,1493.55,0.4556243036952543,0.4556213250401655,False,False,False,False,False,True
353822090,IN273508,Purple Plumbers Limited,V_PU001,2024-02-04,2024-02-18,2024-02-23,2024-03-05,7234.81,1446.96,0.4204267848249473,0.4204253155505339,False,False,False,False,True,True
563015284,IN134229,Purple Plumbers Limited,V_PU001,2024-04-20,2024-04-25,2024-05-09,2024-06-02,6729.15,1345.83,0.34402750000369264,0.344027538351855,False,False,False,False,True,True
669674965,IN657346,Blue Banana Inc.,V_BL001,2024-02-18,2024-02-21,2024-04-12,2024-05-11,6152.48,1230.5,0.25689943850412206,0.25690249489962896,False,False,False,False,True,True
491593767,IN905516,Artic Apples Co.,V_AR001,2024-09-01,2024-09-13,2024-10-22,2024-11-02,3324.73,664.95,-0.17034036225785712,-0.1703373240928837,False,False,True,False,False,True
217115686,IN916685,Eco Electronics_I,V_EC001,2024-01-22,2024-01-30,2024-03-01,2024-03-01,3707.15,741.43,-0.11256119344611772,-0.11256117458082053,False,False,False,True,False,True
593307666,IN965128,Artic Apples Co.,V_AR001,2024-07-24,2024-07-28,2024-08-29,2024-09-15,6880.36,1376.07,0.36687355438375413,0.36687208282419803,False,False,True,False,False,True
340232521,IN948250,Velocity Ventures,V_VE001,2024-06-26,2024-07-05,2024-07-15,2024-08-10,7610.14,1522.03,0.47713473793961214,0.477136292850097,False,False,False,False,True,True
339324669,IN220686,Velocity Ventures,V_VE001,2024-02-06,2024-02-20,2024-02-24,2024-03-14,2164.11,432.82,-0.3456964077216953,-0.3456979096869638,False,False,False,False,True,True
491966525,IN652156,Eco Electronics,V_EC001,2024-05-31,2024-06-02,2024-06-29,,8526.05,1705.21,0.6155179775880619,0.6155180275208574,False,False,False,True,False,True
722559225,IN272751,Eco Electronics,V_EC001,2024-06-28,2024-07-13,2024-08-05,2024-09-03,6669.88,1333.98,0.33507249938795136,0.33507555911914133,False,False,False,True,False,True
499964558,IN683731,Eco Electronics,V_EC001,2024-08-12,2024-08-21,2024-09-27,2024-10-04,2501.38,500.28,-0.2947388734265869,-0.2947358405697595,False,False,False,True,False,True
239775094,IN720838,Eco Electronics,V_EC001,2024-11-08,2024-11-10,2024-12-14,,4357.95,871.59,-0.014232959926218144,-0.014232936865206556,False,False,False,True,False,True
615974972,IN518181,Sunny Solutions Ltd.,V_SU001,2024-01-08,2024-01-14,2024-02-05,2024-02-25,6480.49,1296.1,0.3064578955982559,0.3064594432258756,False,False,False,False,False,True
581379173,IN583105,Artic Apples Co.,V_AR001,2024-06-30,2024-07-02,2024-08-03,2024-08-18,8779.07,1755.81,0.653746326766312,0.6537433565651878,False,False,False,False,False,True
757013188,IN115707,Velocity Ventures,V_VE001,2024-12-01,2024-12-01,2025-01-05,2025-01-26,4266.29,853.26,-0.02808170898035764,-0.028080175627708148,False,False,False,False,True,True
943771894,IN454042,Purple Plumbers Limited,V_PU001,2023-12-13,2023-12-27,2024-01-11,,7224.87,1444.97,0.41892496761353387,0.4189219873924664,False,False,False,False,True,True
614997681,IN163413,Global Tech Solutions,V_GL001,2024-02-29,2024-03-06,2024-04-07,2024-04-28,9861.39,1972.28,0.8172721622046304,0.8172737316289475,False,True,False,False,False,True
756616555,IN760325,QuickFix Mechanics,V_QU001,2024-05-15,2024-05-17,2024-06-05,2024-06-18,9961.05,1992.21,0.8323296172639316,0.8323296764481868,True,False,False,False,False,True
399219153,IN650625,Global Tech Solutions,V_GL001,2024-06-11,2024-06-22,2024-08-07,2024-08-10,924.24,184.85,-0.533026197049166,-0.5330246852427473,False,True,False,False,False,True
558661710,IN141189,Eco Electronics,V_EC001,2024-04-02,2024-04-06,2024-05-21,,4084.74,816.95,-0.055511780884994685,-0.05551024870279985,False,False,False,True,False,True
887447463,IN407166,Purple Plumbers Limited,V_PU001,2024-01-02,2024-01-02,2024-02-11,2024-02-17,7923.85,1584.77,0.5245326330495195,0.5245326790999251,False,False,False,False,True,True
727595280,IN670395,Artic Apples Co.,V_AR001,2024-02-02,2024-02-13,2024-03-21,2024-04-20,8959.63,1791.93,0.6810268213028101,0.681029895796042,False,False,True,False,False,True
448755464,IN621926,Blue Banana Inc.,V_BL001,2024-05-27,2024-05-31,2024-07-08,2024-07-29,-1245.91,-249.18,-0.8609103641868583,-0.8609088663714191,False,False,False,False,True,False
302201380,IN763644,QuickFix Mechanics,V_QU001,2024-05-21,2024-05-31,2024-06-06,2024-06-06,2832.85,566.57,-0.24465765098522074,-0.24465763775654456,True,False,False,False,False,True
790505771,IN118234,Velocity Ventures,V_VE001,2024-05-03,2024-05-16,2024-06-22,2024-07-08,594.51,118.9,-0.5828445259344095,-0.5828460380189054,False,False,False,False,True,True
115817785,IN601277,Velocity Ventures,V_VE001,2024-06-24,2024-07-05,2024-08-10,2024-08-31,1729.48,345.9,-0.4113638940996209,-0.41136086621924073,False,False,False,False,True,True
524799526,IN703048,Sunny Solutions Ltd.,V_SU001,2024-09-09,2024-09-18,2024-09-27,2024-10-22,5496.35,1099.27,0.15776590460828366,0.15776593500857167,False,False,False,False,False,True
484932534,IN921653,QuickFix Mechanics,V_QU001,2023-12-28,2023-12-30,2024-01-14,2024-02-08,6513.1,1302.62,0.31138488345179616,0.3113849204070818,True,False,False,False,False,True
295493945,IN265600,Eco Electronics,V_EC001,2024-07-13,2024-07-26,2024-09-05,2024-10-05,1934.85,386.97,-0.38033490006461507,-0.3803348926253542,False,False,False,True,False,True
963941219,IN738013,Sunny Solutions Ltd.,V_SU001,2024-09-08,2024-09-16,2024-10-04,2024-10-05,9199.52,1839.9,0.7172713817500885,0.71726841425961,False,False,False,False,False,True
342242628,IN863507,Global Tech Solutions,V_GL001,2024-11-21,2024-12-05,2025-01-20,2025-02-01,3203.07,640.61,-0.18872175883135278,-0.18872476498100638,False,True,False,False,False,True
845386573,IN549326,Artic Apples Co.,V_AR001,2024-01-05,2024-01-14,2024-02-06,2024-02-11,867.31,173.46,-0.5416276511583975,-0.541629161484149,False,False,True,False,False,True
206823760,IN919657,Artic Apples Co.,V_AR001,2024-01-13,2024-01-28,2024-03-03,2024-03-04,77948.01390955092,15589.6,11.104361061036688,11.104359456963795,False,False,True,False,False,True
440653650,IN917675,Purple Plumbers Limited,V_PU001,2024-01-18,2024-01-30,2024-02-27,2024-03-14,6927.78,1385.56,0.3740381592293498,0.37404122062322365,False,False,False,False,True,True
776882473,IN772886,Sunny Solutions Ltd.,V_SU001,2024-02-22,2024-02-27,2024-03-31,2024-04-02,8459.24,1691.85,0.6054237715624559,0.6054253319470972,False,False,False,False,False,True
233417879,IN975604,Blue Banana Inc.,V_BL001,2024-06-08,2024-06-08,2024-07-24,,6425.64,1285.13,0.29817070505036647,0.2981722523243677,False,False,False,False,True,True
308910076,IN825689,Blue Banana Inc.,V_BL001,2023-12-31,2024-01-01,2024-01-19,2024-02-12,3044.7949594145,608.96,-0.21263525783421483,-0.21263448166584947,False,False,False,False,True,True
989734643,IN337627,Eco Electronics,V_EC001,2024-09-11,2024-09-26,2024-10-06,2024-11-02,-8311.34,-1662.27,-1.9284138229430112,-1.928415392443614,False,False,False,True,False,False
738081405,IN545878,QuickFix Mechanics,V_QU001,2024-10-01,2024-10-02,2024-10-30,2024-11-28,2124.37,424.87,-0.3517006548023358,-0.35170366790637936,True,False,False,False,False,True
525268806,IN182124,Blue Banana Inc.,V_BL001,2024-11-08,2024-11-22,2024-12-12,2025-01-07,6691.78,1338.36,0.3383813320770813,0.33838439194946074,False,False,False,False,True,True
125578273,IN712343,Eco Electronics,V_EC001,2024-02-10,2024-02-17,2024-03-10,,8265.19,1653.04,0.576105096524754,0.5761066556583528,False,False,False,True,False,True
558280830,IN754698,Global Tech Solutions,V_GL001,2024-07-21,2024-07-30,2024-09-07,2024-09-25,7952.11,1590.42,0.528802387012753,0.5288009223627802,False,True,False,False,False,True
706763608,IN905796,Sunny Solutions Ltd.,V_SU001,2024-11-09,2024-11-13,2024-12-11,2024-12-21,4295.7,859.14,-0.023638203528882174,-0.02363818086919701,False,False,False,False,False,True
560645332,IN346623,Eco Electronics,V_EC001,2024-10-22,2024-10-29,2024-11-27,2024-11-28,3092.36,618.47,-0.20544873906028346,-0.20545023504111465,False,False,False,True,False,True
206279067,IN795409,QuickFix Mechanics,V_QU001,2024-06-01,2024-06-09,2024-07-28,2024-08-19,489.96,97.99,-0.5986408025393658,-0.5986423152978966,True,False,False,False,False,True
448583992,IN150738,Purple Plumbers Limited,V_PU001,2024-05-31,2024-06-11,2024-07-04,2024-07-10,269.43,53.89,-0.6319602944541528,-0.6319572759867301,False,False,False,False,True,True
206403730,IN902073,Velocity Ventures_Y,V_VE001,2024-06-10,2024-06-19,2024-07-25,2024-07-26,4612.95,922.59,0.024294543988309207,0.024294568693308427,True,False,False,False,False,True
602205039,IN651770,QuickFix Mechanics,V_QU001,2024-04-21,2024-04-28,2024-06-18,2024-07-01,9337.85,1867.57,0.7381714194618398,0.7381714746283179,True,False,False,False,False,True
359196768,IN847382,Eco Electronics,V_EC001,2024-06-26,2024-07-09,2024-08-13,2024-08-30,1856.92,371.38,-0.3921092074373959,-0.3921122222656924,False,False,False,True,False,True
612688638,IN607145,QuickFix Mechanics,V_QU001,2024-05-27,2024-06-11,2024-06-22,2024-06-23,9602.96,1920.59,0.77822642559039,0.7782249715834643,True,False,False,False,False,True
445630917,IN522916,Velocity Ventures_X,V_VE001,2023-12-14,2023-12-26,2024-02-05,2024-02-27,-2310.79,-462.16,-1.0218012205339244,-1.0218027513489194,False,False,False,False,True,False
444295850,IN907205,Blue Banana Inc.,V_BL001,2024-01-14,2024-01-17,2024-02-22,2024-03-23,584.19,116.84,-0.584403756681068,-0.5844022470669552,False,False,False,False,True,True
882092624,IN494349,Global Tech Solutions,V_GL001,2024-04-07,2024-04-07,2024-06-06,2024-06-18,8891.67,1778.33,0.6707588637889621,0.6707558943137713,False,True,False,False,False,True
978969173,IN576197,QuickFix Mechanics,V_QU001,2023-12-14,2023-12-26,2024-01-06,,9180.94,1836.19,0.7144641620531007,0.7144657270905493,True,False,False,False,False,True
571024211,IN219207,Global Tech Solutions,V_GL001,2024-11-10,2024-11-22,2024-12-31,2025-01-30,1038.31,207.66,-0.5157915602980675,-0.5157930695213802,False,True,False,False,False,True
852545571,IN660499,Global Tech Solutions,V_GL001,2024-03-22,2024-03-27,2024-04-07,2024-04-27,3076.03,615.21,-0.20791601019331965,-0.20791297363171773,False,True,False,False,False,True
776945116,IN452441,QuickFix Mechanics,V_QU001,2024-03-25,2024-04-05,2024-05-16,2024-05-30,3533.65,706.73,-0.13877500493306083,-0.1387749871863199,True,False,False,False,False,True
444276602,IN183731,QuickFix Mechanics,V_QU001,2024-11-09,2024-11-09,2024-12-10,2024-12-31,7228.51,1445.7,0.41947492884588244,0.41947345953085297,True,False,False,False,False,True
360937706,IN505678,Artic Apples Co.,V_AR001,2024-03-02,2024-03-04,2024-04-06,2024-04-12,750.74,150.15,-0.5592400085361091,-0.5592384978482468,False,False,True,False,False,True
292584063,IN857902,Global Tech Solutions,V_GL001,2024-08-25,2024-08-28,2024-09-10,2024-09-30,1259.43,251.89,-0.4823829263153996,-0.48237990146543663,False,True,False,False,False,True
593770270,IN888233,Artic Apples Co.,V_AR001,2024-11-19,2024-11-22,2024-12-26,,6163.89,1232.78,0.258623355443984,0.2586249010304802,False,False,True,False,False,True
498928621,IN478357,Eco Electronics,V_EC001,2024-10-07,2024-10-13,2024-11-27,,6906.91,1381.38,0.37088494743838435,0.3708834760499965,False,False,False,True,False,True
312061598,IN472156,Blue Banana Inc.,V_BL001,2024-02-04,2024-02-19,2024-02-28,2024-03-10,-5213.09,-1042.62,-1.4603046503815038,-1.4603061999076568,False,False,False,False,True,False
950000806,IN699284,Artic Apples Co.,V_AR001,2024-05-23,2024-05-26,2024-06-10,2024-06-29,5370.85,1074.17,0.1388043291523104,0.13880435874349867,False,False,True,False,False,True
282485936,IN927492,Purple Plumbers Limited,V_PU001,2023-12-18,2023-12-19,2024-01-27,,9788.04,1957.61,0.8061898390198049,0.8061914079712333,False,False,False,False,True,True
206320714,IN855920,Artic Apples Co.,V_AR001,2024-02-07,2024-02-09,2024-02-26,2024-03-21,2465.41,493.08,-0.30017351780229495,-0.30017501782507927,False,False,True,False,False,True
170145839,IN540245,Artic Apples Co.,V_AR001,2024-10-19,2024-10-31,2024-11-04,,4194.92,838.98,-0.038864877428905924,-0.03886787718409232,False,False,True,False,False,True
